,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
7211,최고/Noun,비건/Noun,카레/Noun,먹다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212,최고/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7214,런치/Noun,라스트/Noun,오다/Verb,시/Modifier,분/Noun,이다/Adjective,분위기/Noun,좋다/Adjective,맛/Noun,좋다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7215,최고/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7216,최고/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7217,여기/Noun,식사/Noun,메뉴/Noun,정말/Noun,믿다/Verb,먹다/Verb,되다/Verb,오늘/Noun,가다/Verb,온/Noun,따끈따끈하다/Adjective,사진/Noun,겨울/Noun,시즌/Noun,메뉴/Noun,흑/Adverb,미리/Noun,조/Noun,또/Noun,가다/Verb,나오다/Verb,있다/Adjective,먹다/Verb,맛있다/Adjective,유정/Noun,란/Noun,오믈렛/Noun,카레/Noun,진짜/Noun,세상/Noun,존/Noun,맛/Noun,고/Noun,그/Noun,반찬/Noun,없다/Adjective,밥/Noun,안/Noun,먹다/Verb,초등학생/Noun,입맛/Noun,고기/Noun,없이/Adverb,밥/Noun,이렇게/Adverb,맛있다/Adjective,수/Noun,있다/Adjective,걸/Noun,여기/Noun,밥/Noun,먹다/Verb,처음/Noun,알다/Verb,또/Noun,가야/Noun,,,,,,,,,,,,,,,,,,
7218,최고/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7219,좋다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7220,좋다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7221,좋다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7222,주차/Noun,하다/Verb,데도/Eomi,간판/Noun,없다/Adjective,자꾸/Noun,지나/Noun,침후/Noun,버터/Noun,치킨/Noun,카레/Noun,원/Noun,분위기/Noun,조아/Adverb,아아/Noun,트/Noun,찜통/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7223,좋다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7224,무난/Noun,하다/Verb,먹다/Verb,만/Noun,하다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7225,최고/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7226,고기/Noun,없다/Adjective,식사/Noun,안/Noun,하다/Verb,사람/Noun,여기/Noun,카레/Noun,진짜/Noun,존/Noun,맛/Noun,존/Noun,맛/Noun,대전/Noun,맛/Noun,근데/Adverb,미세먼지/Noun,심하다/Adjective,통/Noun,유리/Noun,문/Noun,좀/Noun,닫다/Verb,장사/Noun,좀/Noun,하다/Verb,기껏/Noun,좋다/Adjective,유기농/Noun,쓸다/Verb,그/Noun,위/Noun,미세먼지/Noun,칠하다/Adjective,소용/Noun,없다/Adjective,듯/Noun,차다/Verb,그리고/Conjunction,요구르트/Noun,당첨/Noun,가도/Noun,안/Noun,되다/Verb,플레인/Noun,먹다/Verb,사람/Noun,여기/Noun,플레인/Noun,라씨/Noun,진짜/Noun,대조/Noun,맛/Noun,엄지/Noun,척/Noun,플레인/Noun,원래/Noun,시큼하다/Adjective,맛/Noun,나/Noun,게/Noun,정상/Noun,당/Noun,,,,,,,,,,,
7227,최고/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7228,좋다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7229,이/Determiner,곳/Noun,분위기/Noun,맛/Noun,건강하다/Adjective,식/Noun,재료/Noun,그대로/Noun,남다/Verb,시끄럽다/Adjective,홍대/Noun,점점/Noun,덜/Noun,가지/Noun,여기다/Verb,차마/Noun,싫다/Adjective,또/Noun,밥/Noun,먹다/Verb,간다/Noun,신/Noun,메뉴/Noun,나/Noun,오믈렛/Noun,여전하다/Adjective,젤/Noun,좋다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7230,일본/Noun,채식/Noun,카페/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7231,최고/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7232,좋다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7233,건강하다/Adjective,카페/Noun,테이블/Noun,특이하다/Adjective,가운데/Noun,주방/Noun,둘러싸다/Verb,있다/Adjective,테이블/Noun,혼밥/Noun,사람/Noun,부담/Noun,없이/Adverb,오다/Verb,먹다/Verb,수/Noun,있다/Adjective,그렇다/Adjective,곳/Noun,먹다/Verb,보다/Verb,메뉴/Noun,버터/Noun,치킨/Noun,카레/Noun,치즈/Noun,오/Noun,블렛/Noun,겨울/Noun,배추/Noun,두유/Noun,리비아/Noun,시금치/Noun,카레/Noun,두부/Noun,치즈케이크/Noun,다/Adverb,맛있다/Adjective,강/Noun,추하다/Adjective,곳/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7234,최고/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7235,좋다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7236,채식/Noun,하다/Verb,때/Noun,자주/Noun,가다/Verb,곳/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7237,예전/Noun,자주/Noun,가다/Verb,수차/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7238,채식/Noun,카페/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7239,파스타/Noun,건강하다/Adjective,가정식/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7240,치즈/Noun,오믈렛/Noun,맛있다/Adjective,자극/Noun,입맛/Noun,안/Noun,맞다/Verb,듯/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7241,양/Noun,적/Noun,줄/Noun,알다/Verb,생각/Noun,많다/Adjective,시간/Noun,느리다/Adjective,가다/Verb,것/Noun,같다/Adjective,좋다/Adjective,곳/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7242,건강하다/Adjective,부담/Noun,없다/Adjective,맛/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7243,채식주의자/Noun,건강하다/Adjective,레시피/Noun,카페/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244,일본/Noun,유기농/Noun,가정식/Noun,카페/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245,유기농/Noun,카페/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7246,계절/Noun,달라지다/Verb,한정/Noun,메뉴/Noun,맛있다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7247,식사/Noun,진짜/Noun,최고/Noun,돈/Noun,아깝다/Adjective,않다/Verb,저녁/Noun,식사/Noun,커피/Noun,한잔/Noun,하다/Verb,여유/Noun,있다/Adjective,잡담/Noun,하다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7248,유기농/Noun,건강/Noun,만들다/Verb,곳/Noun,오픈/Noun,주방/Noun,효율/Noun,공간/Noun,분위기/Noun,좋다/Adjective,두부/Noun,치즈케이크/Noun,맛/Noun,남/Noun,효모/Noun,건강/Noun,빵/Noun,샐러드/Noun,좋다/Adjective,수프/Noun,아쉬움/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7249,일본/Noun,가정/Noun,집/Noun,콘셉트/Noun,유기농/Noun,밥집/Noun,오픈/Noun,키친/Noun,담/Noun,깔끔하다/Adjective,음식/Noun,건강하다/Adjective,느껴지다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7250,유기농/Noun,카페/Noun,수차/Noun,홍대/Noun,신촌/Noun,사이/Noun,산울림/Noun,소/Modifier,극장/Noun,측/Noun,있다/Adjective,요/Noun,채식주의자/Noun,가샤/Noun,괜찮다/Adjective,요/Noun,건강하다/Adjective,맛/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7251,오믈렛/Noun,맛있다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7252,홍대/Noun,산/Noun,울림/Noun,소/Modifier,극장/Noun,근처/Noun,일본/Noun,건강/Noun,요리/Noun,오픈/Noun,키친/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7253,이/Noun,채식/Noun,친구/Noun,가다/Verb,우리/Noun,둘/Noun,다/Adverb,대/Modifier,만족/Noun,일본/Noun,분/Noun,주인/Noun,말/Noun,잘못/Noun,알/Noun,들다/Verb,맛/Noun,충분하다/Adjective,통한/Noun,다/Adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7254,홍대/Noun,주민/Noun,년/Noun,그간/Noun,함께/Adverb,하다/Verb,곳/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7255,일본/Noun,오가다/Verb,닉/Noun,빈티/Noun,카페/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7256,건강하다/Adjective,맛/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7257,문/Noun,열/Modifier,자마자/Noun,일본/Noun,느끼다/Verb,되다/Verb,오픈/Noun,주방/Noun,건강하다/Adjective,것/Noun,같다/Adjective,메뉴/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7258,밖/Noun,먹다/Verb,음식/Noun,중/Noun,가장/Noun,사랑/Noun,하다/Verb,메뉴/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7259,외관/Noun,좀/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7260,카페/Noun,유기농/Noun,가정식/Noun,좀/Noun,더/Noun,자리/Noun,잡다/Verb,것/Noun,같다/Adjective,수차/Noun,일본인/Noun,신분/Noun,운영/Noun,하다/Verb,하다/Verb,것/Noun,같다/Adjective,수가/Noun,숟가락/Noun,일본/Noun,발음/Noun,하다/Verb,듯/Noun,조금/Noun,외진/Noun,곳/Noun,있다/Adjective,나무/Noun,쓸다/Verb,분위기/Noun,차다/Verb,편안하다/Adjective,오픈/Noun,키친/Noun,살짝/Noun,엿보다/Verb,것/Noun,재미있다/Adjective,가격/Noun,살짝/Noun,있다/Adjective,편/Noun,나/Noun,음식/Noun,디저트/Noun,차/Noun,종류/Noun,괜찮다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,
7261,유기농/Noun,카페/Noun,수차/Noun,여기다/Verb,언제/Noun,가도/Noun,좋다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7262,일본/Noun,가정식/Noun,정말/Noun,담백하다/Adjective,소소하다/Adjective,너무/Adverb,맛있다/Adjective,잊다/Verb,수/Noun,없다/Adjective,맛/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7263,뭔가/Noun,건강하다/Adjective,느낌/Noun,장소/Noun,야채/Noun,통밀/Noun,파스타/Noun,특히/Adverb,너무/Adverb,좋다/Adjective,오미자/Noun,스파클링/Noun,와인/Noun,이렇다/Adjective,것/Noun,괜찮다/Adjective,공정무역/Noun,로컬/Noun,푸드/Noun,지향/Noun,하다/Verb,곳/Noun,가끔/Noun,이/Determiner,것/Noun,뭐/Noun,싶다/Verb,맛없다/Adjective,메뉴/Noun,있다/Adjective,함/Noun,스탬프/Noun,개/Noun,찍다/Verb,음료/Noun,하나/Noun,이제/Noun,번/Noun,이상/Noun,스탬프/Noun,사용/Noun,걸/Noun,보다/Verb,나다/Verb,어느/Adverb,정도/Noun,단골/Noun,셈/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,
7264,아이스커피/Noun,얼음/Noun,커피/Noun,얼음/Noun,마지막/Noun,하다/Verb,방울/Noun,처음/Noun,커피/Noun,맛/Noun,그대로/Noun,짱/Noun,조음/Noun,파스타/Noun,카레/Noun,맛있다/Adjective,오픈/Noun,주방/Noun,만들다/Verb,모습/Noun,보다/Verb,건강하다/Adjective,느낌/Noun,유기농/Noun,카페/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7265,건강/Noun,자연/Noun,유기농/Noun,카페/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7266,다/Adverb,좋다/Adjective,매번/Noun,자리/Noun,없다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7267,공정무역/Noun,커피/Noun,오가다/Verb,닉/Noun,푸드/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7268,먹다/Verb,왠지/Adverb,건강하다/Adjective,느낌/Noun,들다/Verb,카페/Noun,메뉴/Noun,구성/Noun,특이/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7269,커피/Noun,맛있다/Adjective,점심/Noun,저녁/Noun,하다/Verb,간단하다/Adjective,오가다/Verb,닉/Noun,퓨전/Noun,음식/Noun,아주/Noun,맛있다/Adjective,먹다/Verb,건강하다/Adjective,느낌/Noun,나다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7270,직원/Noun,분정/Noun,말/Noun,친절하다/Adjective,심/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7271,최고/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7272,오늘/Noun,아이즈/Noun,원/Modifier,생일/Noun,카페/Noun,첫/Noun,손님/Noun,가다/Verb,오다/Verb,카페/Noun,층층/Noun,꾸미다/Verb,있다/Adjective,직원/Noun,친절하다/Adjective,카페/Noun,인터넷/Noun,다른/Noun,후기/Noun,올라오다/Verb,있다/Adjective,것/Noun,약간/Noun,다르다/Adjective,엄청나다/Adjective,깔끔하다/Adjective,화이트/Noun,느끼다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7273,너무/Adverb,맛있다/Adjective,요/Noun,푸우/Noun,컵케이크/Noun,특히/Adverb,최고/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7274,커피/Noun,팬케이크/Noun,둘/Noun,다/Adverb,맛있다/Adjective,직원/Noun,넘다/Verb,친절하다/Adjective,심/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7275,나오다/Verb,데/Noun,오래/Adverb,걸리다/Verb,다른/Noun,수플레/Noun,팬케이크/Noun,집/Noun,좀/Noun,느끼하다/Adjective,좀/Noun,엄청나다/Adjective,맛/Noun,아니다/Adjective,듯/Noun,비주/Noun,얼다/Verb,최고/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7276,개인/Noun,좀/Noun,워낙/Noun,인기/Noun,많다/Adjective,가보다/Verb,달달/Noun,것/Noun,별로/Noun,안/Noun,좋아하다/Adjective,분/Noun,별로/Noun,일/Noun,수/Noun,있다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7277,개/Noun,없다/Adjective,창렬임/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7278,정말/Noun,맛있다/Adjective,먹다/Verb,가격/Noun,너무/Adverb,사악하다/Adjective,별/Modifier,점/Noun,깎다/Verb,팬케이크/Noun,하다/Verb,접시/Noun,원대/Noun,너무/Adverb,심해/Noun,내년/Noun,이만/Adverb,원/Noun,되어다/Verb,있다/Adjective,듯/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7279,너무/Adverb,너무/Adverb,맛없다/Adjective,예전/Noun,이/Determiner,곳/Noun,방문/Noun,하다/Verb,친구/Noun,수플레/Noun,팬케이크/Noun,처음/Noun,먹다/Verb,친구/Noun,다른/Noun,곳/Noun,먹다/Verb,보다/Verb,친구/Noun,방문/Noun,하다/Verb,세상/Noun,이렇게/Adverb,맛/Noun,없다/Adjective,수가/Noun,방문/Noun,하다/Verb,친구/Noun,원래/Noun,이/Determiner,거/Noun,아니다/Adjective,하다/Verb,당황/Noun,하다/Verb,맛/Noun,식감/Noun,후기/Noun,보고/Noun,간/Noun,거/Noun,기다/Verb,민가/Noun,하다/Verb,얼그레이/Noun,배리/Noun,시키다/Verb,스푼/Noun,같이/Adverb,주다/Verb,설마/Noun,싶다/Verb,다른/Noun,후기/Noun,안쪽/Noun,하나/Noun,,,,,,,,,,,,,,,,,
7280,진심/Noun,미치다/Adjective,존/Noun,맛/Noun,먹다/Verb,개/Noun,행복하다/Adjective,짐/Noun,여기/Noun,먹다/Verb,나서다/Verb,다른/Noun,곳/Noun,수플레/Noun,못/Noun,먹다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7281,별로/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7282,고객/Noun,대한/Noun,매너/Noun,없다/Adjective,곳/Noun,이다/Adjective,라스트/Noun,오다/Verb,시간/Noun,전/Noun,주문/Noun,하다/Verb,주문/Noun,받다/Verb,때/Noun,귀찮다/Adjective,이/Determiner,역/Noun,직원/Noun,표정/Noun,아직/Adverb,마감/Noun,시간/Noun,되다/Verb,않다/Verb,여러/Noun,테이블/Noun,아직/Adverb,팬케이크/Noun,먹다/Verb,있다/Adjective,부분/Noun,소등/Noun,바로/Noun,옆/Noun,쓱싹쓱싹/Adverb,청소/Noun,하다/Verb,대다/Verb,먹다/Verb,있다/Adjective,옆/Noun,빗자루/Noun,질/Noun,물/Noun,걸레질/Noun,그렇다/Adjective,거/Noun,라스트/Noun,오다/Verb,시간/Noun,앞당기다/Verb,마감/Noun,시간/Noun,별개/Noun,고객/Noun,,,,,,,,,,,,,,,,,,
7283,자다/Verb,모르다/Verb,왜/Noun,줄/Noun,서다/Verb,있다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7284,진짜/Noun,부드럽다/Adjective,맛있다/Adjective,특히/Adverb,생크림/Noun,팬케이크/Noun,찍다/Verb,같이/Adverb,먹다/Verb,정말/Noun,맛있다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7285,스푼/Noun,뜨다/Verb,먹다/Verb,식감/Noun,좋아하다/Adjective,괜찮다/Adjective,한데/Eomi,시/Noun,청소/Noun,하다/Verb,물소/Noun,리/Noun,솔질/Noun,소리/Noun,매장/Noun,안/Noun,가득하다/Adjective,다시다/Verb,안/Noun,가다/Verb,구요/Eomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7286,난/Noun,맛있다/Adjective,뎅/Noun,느끼하다/Adjective,함둘/Noun,이서/Noun,팬케이크/Noun,하나/Noun,시키다/Verb,커피/Noun,한잔/Noun,하다/Verb,좋다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7287,어디/Noun,밥/Noun,먹다/Verb,때/Noun,옆/Noun,서다/Verb,있다/Adjective,줄/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7288,인스타그램/Noun,용/Noun,비주/Noun,얼/Noun,맛/Noun,집/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7289,맛있다/Adjective,비싸다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7290,하다/Verb,기존/Noun,맛/Noun,탱/Noun,자주/Noun,가다/Verb,지도/Noun,보다/Verb,여기/Noun,점수/Noun,낮다/Adjective,깜짝/Noun,놀라다/Verb,댓글/Noun,보다/Verb,안/Noun,익/Noun,엇다고들/Noun,하다/Verb,원래/Noun,수플레/Noun,그렇다/Adjective,맛/Noun,먹다/Verb,거/Noun,일반/Noun,알다/Verb,빵/Noun,느낌/Noun,의/Noun,팬케이크/Noun,다르다/Adjective,얼/Noun,그레이/Noun,수플레/Noun,먹다/Verb,천상/Noun,맛/Noun,느끼다/Verb,너무/Adverb,안타깝다/Adjective,진짜/Noun,수플레/Noun,좋아하다/Adjective,사람/Noun,느끼하다/Adjective,건/Noun,모르다/Verb,느끼하다/Adjective,거/Noun,안/Noun,좋아하다/Adjective,수플레/Noun,추천/Noun,하다/Verb,안/Noun,,,,,,,,,,,,,,,,,,
7291,만/Noun,오천/Noun,원/Noun,짜다/Verb,계란/Noun,반죽/Noun,퍼먹는/Noun,맛/Noun,리뷰/Noun,안/Noun,좋다/Adjective,혹시/Noun,하다/Verb,가보다/Verb,별로/Noun,이다/Verb,아무리/Adverb,수/Noun,플레/Noun,여도/Eomi,너무/Adverb,안/Noun,익히다/Verb,계란/Noun,밀크셰이크/Noun,같다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7292,엥/Exclamation,개맛/Noun,잇다/Verb,데/Noun,별/Modifier,점/Noun,왜/Noun,이/Noun,럼/Noun,원래/Noun,이/Noun,편케/Noun,익다/Verb,중간/Noun,좀/Noun,덜/Noun,익다/Verb,듯/Noun,느낌/Noun,거/Noun,달달/Noun,맛있다/Adjective,근데/Adverb,줄/Noun,많이/Adverb,서서/Noun,좀/Noun,그렇다/Adjective,하지만/Conjunction,감수/Noun,하다/Verb,만/Modifier,함/Noun,음료/Noun,나쁘다/Adjective,않다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7293,밀가루/Noun,계란/Noun,섞다/Verb,그냥/Noun,퍼먹는/Noun,맛/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7294,계란찜/Noun,같다/Adjective,달다/Verb,않다/Verb,서다/Verb,비리다/Adjective,고/Modifier,사르르/Noun,녹지/Noun,않다/Verb,요/Noun,너무/Adverb,화나다/Verb,정도/Noun,주문/Noun,분기/Noun,다리다/Verb,나오다/Verb,대부분/Noun,남다/Verb,가다/Verb,왜/Noun,맛있다/Adjective,소문나다/Verb,거/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7295,팬케이크/Noun,가운데/Noun,부분/Noun,덜/Noun,익다/Verb,나오다/Verb,질척/Adverb,질척하다/Adjective,반죽/Noun,거의/Noun,그대로/Noun,이다/Verb,커피/Noun,맛/Noun,평범하다/Adjective,편이/Noun,직원/Noun,엄청/Adverb,친절하다/Adjective,인테리어/Noun,예쁘다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
